beneficiary_id,receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
BENE_d853ee63b1c441c383c64ef15b57a68e,GB80CAXL92731166815951,Debra Martinez,Perez Group Bank,Cook Islands,Low,0,False,2024-05-18 17:09:35.079150
BENE_f98520b3528943df9eb4761b9e06c5a5,GB44VZSY09447539805285,Christopher Graham,Stevens-Howard Bank,Mexico,Medium,0,False,2024-09-24 17:09:35.079150
BENE_2622017c384e4d2fb3aeb43e76f911fc,GB47FUMV88683146762071,Brad Brandt,Moore LLC Bank,Netherlands Antilles,High,1,False,2024-06-02 17:09:35.080151
BENE_47117c8ed94445ecbe7ea786b44c58d9,GB04NXGS54846431629447,Kara Sherman,"Hess, Wang and Thomas Bank",Slovenia,Low,0,False,2025-01-14 17:09:35.080151
BENE_581341b2f6cf4895902d1a0f3bdcd3d1,GB97QMOK18923629922900,Erica Ellis,Hall-Steele Bank,Hong Kong,Low,0,False,2024-11-10 17:09:35.080151
BENE_fe5c7587e4664170add5ba60226cdac0,GB76SKIC92564551467857,Chelsea Oconnor,Chen-Collins Bank,Lesotho,Low,0,False,2024-04-06 17:09:35.080151
BENE_77f886cb16064c33af3de23ab5e02b14,GB72SWDX74009302151596,Jennifer Hays,Arnold-Cox Bank,Saint Martin,Low,1,False,2024-01-07 17:09:35.081276
BENE_fd8c072b86614489b3ef0e162745cf48,GB21AXNL53301146250842,Angela Reilly,Hill Ltd Bank,Niue,Low,0,False,2025-06-23 17:09:35.081276
BENE_c6e272e42e714285b46584617b29146c,GB57JBPY53324109506009,Paul Sharp,Gamble and Sons Bank,Lao People's Democratic Republic,Medium,0,False,2024-03-28 17:09:35.081276
BENE_997f7aec3ed846b288ed45f3b97aae50,GB86AVSW75787746215424,Caroline Barker,Benitez LLC Bank,Niue,Medium,0,False,2024-09-27 17:09:35.081276
BENE_c2716b20873b4a6590d1866b19a5f2de,GB19JVLU19399541577831,Mary Sutton,Pratt-Castro Bank,Gabon,Low,1,False,2025-02-20 17:09:35.082275
BENE_cbe249cc964941ee934597f2c60c4436,GB26CPBG10728108845392,Gregory Morris,Marks PLC Bank,El Salvador,High,0,False,2026-02-09 17:09:35.082275
BENE_fb098ac271664b5f98d5be4db0c733b1,GB81FVDJ42429100246189,Krystal Cox,Ross-Miranda Bank,Tonga,Low,1,False,2025-05-30 17:09:35.082275
BENE_64187a9381984bec93174d067ad971c1,GB62FGKB42887057346547,Kimberly Williams,Vega-Anderson Bank,Ethiopia,Low,0,False,2025-02-06 17:09:35.082275
BENE_eacb6b7a26b246b6b577a169d14f8d90,GB56EHBD21270665329132,Tammy Collins,Turner Ltd Bank,Burundi,High,0,False,2026-02-02 17:09:35.083298
BENE_66f36249908849ef997d0b5691bc3e38,GB92BYED46132880521163,Terry Graham,"Michael, Herrera and Chambers Bank",Bangladesh,Medium,0,False,2025-02-07 17:09:35.083298
BENE_f0934212b9234dfa936dbc2c047c77b7,GB38IQOC31516142005201,Mark Thompson,"Walker, Mccormick and Brown Bank",Lao People's Democratic Republic,Low,0,False,2025-08-05 17:09:35.083298
BENE_2294e6a0aeaa4599bbca1a83bac9ad58,GB05ZYPA47785600430878,Wendy Neal,Garcia-Johnson Bank,Nepal,Medium,0,False,2025-11-12 17:09:35.083298
BENE_1e9bfcff548048bc8f3feab0fcd32933,GB68LKXQ74991893071411,Marissa Morales,"Sloan, Fuentes and Lyons Bank",Portugal,Low,0,False,2024-05-17 17:09:35.084280
BENE_432a68099f2a4f25b616a54450aa5402,GB25LQPA07269052019131,Richard Baker,Ruiz Ltd Bank,Ethiopia,High,0,False,2024-10-19 17:09:35.084280
BENE_d45541fc339943cc8406aefbebbe7079,GB39PPNC28220828966418,Dawn Johnson,Boone PLC Bank,Canada,High,0,False,2026-01-08 17:09:35.084280
BENE_c285435740b247e4a43f16c807568fce,GB33OPZE68150359692448,Jeffery Thomas,Watts-Reynolds Bank,Uzbekistan,Medium,0,False,2025-09-04 17:09:35.084280
BENE_90062b702bb1499dbd12e2aab0362ed3,GB93HAUL62798273537264,Marilyn Arnold,Copeland-Mckay Bank,Ukraine,Medium,0,False,2025-09-17 17:09:35.085309
BENE_56e8417dc360480caf2b4264d1028bfc,GB43IYGX60423515787331,Douglas Johnson,Shaw-Delgado Bank,Brazil,High,1,False,2024-05-03 17:09:35.085309
BENE_5789202fa103416393dff092672095d5,GB76CETQ38146893641586,Joseph Murphy,Moreno Group Bank,Peru,Low,0,False,2023-11-19 17:09:35.085309
BENE_2d3beee011654bfe9987449e6c4466b1,GB15MHMU13270189245798,William Craig,"Strickland, Cooper and Stark Bank",Norway,Medium,0,False,2025-04-14 17:09:35.086270
BENE_eab23e7c4ea34b3891273b99c245325e,GB66VCRG27856438013762,Kimberly Bailey,"Ferguson, Diaz and Mcintosh Bank",Korea,Low,0,False,2023-11-02 17:09:35.087271
BENE_d12e4e8b034f49c6bbfa923fd638ab42,GB47ZAET29656418748459,Kathryn Dickerson,Flores-Barry Bank,Dominica,Medium,0,False,2025-05-31 17:09:35.088277
BENE_6c03b81397a144c69774c056317483da,GB97PTJL53811392076203,Shawn Rivera,"Rivera, Price and Jones Bank",Malawi,High,0,False,2024-09-03 17:09:35.088277
BENE_252c85ac0c73456aa758aa79675d7566,GB22UOIP42284866461744,Jaime Swanson,Swanson Group Bank,Oman,Medium,0,False,2025-08-01 17:09:35.088277
BENE_d5e51dfbbdba41b6b6e1b02ace9f2ebf,GB06CHVR53645255036535,Cheryl Stevens,Murphy-Mack Bank,Equatorial Guinea,Medium,0,False,2025-01-16 17:09:35.089271
BENE_84a42df5410c4145b4ba22dfc1273c34,GB77YJGZ35493418635494,Matthew Robinson,"Walsh, Cohen and Ferguson Bank",French Southern Territories,Medium,0,False,2024-09-03 17:09:35.089271
BENE_000c4605596c4f57b3e071d70aafec17,GB05FNGJ47038669649478,John Swanson,Meza-Williams Bank,Albania,Medium,0,False,2025-08-28 17:09:35.089774
BENE_ebf9e6961c134649b5310d3b4a19f264,GB85EYSZ74040006663769,Brenda Bryant,Garcia LLC Bank,Slovakia (Slovak Republic),Low,0,False,2025-03-13 17:09:35.089774
BENE_c6968bf133d94b53a0913ca14cd32579,GB25TUZJ39475758099814,Jennifer Lee,Fowler PLC Bank,Central African Republic,Low,0,False,2024-09-26 17:09:35.089774
BENE_a5e9217ca66a410ba4ad1c1395486009,GB44PKGP57946126354252,Tina Murphy,Gray LLC Bank,Aruba,Low,0,False,2023-09-19 17:09:35.089774
BENE_3be4e8b1098d4279b2f94f8d63430818,GB79IFOK14469491804501,Joshua Garcia,"Sanchez, Miller and Yang Bank",Luxembourg,Low,0,False,2026-02-03 17:09:35.090826
BENE_e2e9530139324109bdb50b1d9d1841d6,GB30VTYT05299358794452,Bradley Benjamin,"Hunt, Harris and Anderson Bank",Anguilla,High,0,False,2026-01-16 17:09:35.090826
BENE_85364464629f4c708577d52d804f5369,GB70PGEZ29213009078732,Peter Howard,"Schmidt, Schultz and Lin Bank",Faroe Islands,Low,1,False,2023-11-27 17:09:35.090826
BENE_474495e0ddd040cb885e6ed3c966a18f,GB58VPNG02514739008145,Jeffrey Robles,Faulkner-Escobar Bank,Lithuania,Medium,0,False,2025-10-20 17:09:35.091789
BENE_c83b2e66626f43e6ad93d3961ccd3166,GB35CBDD24679161329036,Jamie Walter,"Lewis, Jordan and Williams Bank",Vanuatu,Medium,1,False,2024-10-15 17:09:35.091789
BENE_f85a22925a574e2f8fc3a00dc07a82e9,GB67BXMB60328760050424,Sarah Church,Bryan and Sons Bank,Equatorial Guinea,Medium,0,False,2023-12-27 17:09:35.092399
BENE_0f488b12fc1e40d48d7fd5dbd02a997d,GB84VKYH40914087443954,Leslie Espinoza,Sexton-Maldonado Bank,Switzerland,High,0,False,2023-12-11 17:09:35.092399
BENE_26a860ecd3a24151bf733ef974e77eb6,GB71XUKL78407149120979,Shane Galvan,Roach-Richmond Bank,Central African Republic,Low,0,False,2024-12-21 17:09:35.093416
BENE_339bef1187b441cfb73acb8af7bb4a2f,GB80XCKC22621881029980,Elizabeth Lowe,Noble Ltd Bank,Svalbard & Jan Mayen Islands,Low,0,False,2024-12-13 17:09:35.093416
BENE_f5c6aab5936442feaf1cd05e2c43a10d,GB34QBYB57275466857397,Devin Johnson,Ramirez-Cervantes Bank,North Korea,Critical,8,True,2024-09-26 17:09:35.094412
BENE_ba8df5f3763842e1aab45bdacf2db9c6,GB61NPTM87713711125668,Joseph Pitts,"Potts, Klein and Rubio Bank",Svalbard & Jan Mayen Islands,High,0,False,2024-08-21 17:09:35.094412
BENE_5c48f7bbce264f8eaf543668872206cb,GB35ZNYG69977002491727,Jamie Holder,"Duarte, Davis and Garcia Bank",Holy See (Vatican City State),High,0,False,2023-11-29 17:09:35.095500
BENE_6c14a755e4404d9ca1cfff595dce90e1,GB69FAWQ72086704491324,Derek Lewis,Keller Ltd Bank,Oman,Low,1,False,2024-11-15 17:09:35.095500
BENE_2acf9221da3d4aa09e331f779a9fd32e,GB08ZWKQ72140723417656,Darryl Mcgee,Watkins-Perry Bank,Cuba,Medium,0,False,2024-05-04 17:09:35.095500
BENE_ef7018af3fd54854beb3cd574301ea65,GB51ZKDP73627512511607,Pamela Johnson,Jordan-Matthews Bank,South Africa,Low,0,False,2025-10-11 17:09:35.096498
BENE_54c365f90d3f416cbff53a5b42819f27,GB90DFYV91606326820170,Micheal Bell,Silva-Hill Bank,Bulgaria,Medium,0,False,2024-11-09 17:09:35.096498
BENE_28d797073be24979b18bbafdcd7effff,GB70VTYF15106684355525,William Barrera,"Lindsey, Bell and Reyes Bank",India,Medium,0,False,2023-11-25 17:09:35.096498
BENE_3b4b7a335a994558a53121f389c00d33,GB59MKTD38865224926904,Joseph Rogers,James-Coleman Bank,Cambodia,Low,1,False,2026-01-18 17:09:35.096498
BENE_cd36609e0aed412ea336191896b6623a,GB48AVSZ83310216149271,Lisa Doyle,Walker-Nolan Bank,Brazil,High,0,False,2024-07-24 17:09:35.096498
BENE_e1074f7babc747b090e3c8fa84a09cac,GB71ILLW63604257804976,Ashley Romero,Johnson Ltd Bank,Tonga,Low,0,False,2023-10-23 17:09:35.098003
BENE_be74ccf2407e4bbfa8d6097cc3a769f5,GB33JRVP84794387572527,William Webster,Allen-Hughes Bank,Gabon,Medium,1,False,2026-01-31 17:09:35.098003
BENE_c0ffa83b4e9845a0b6d6cde7064f2e9f,GB67BBIX39747589610141,Amanda Morse,Brown Group Bank,United States Virgin Islands,Low,1,False,2025-10-15 17:09:35.098003
BENE_50cec0ca3d9b462a8e78661f00870acc,GB40VOGY47187203446344,Andrea Jackson,Bush-Coleman Bank,Guernsey,Low,1,False,2025-05-04 17:09:35.098003
BENE_2ec2d7b1bd294dc2b200a73cf38514f0,GB54ZATZ96943074881781,Alicia Garrison,Washington-Cruz Bank,Tanzania,High,0,False,2025-07-24 17:09:35.099019
BENE_fb3d24d4be6e46148a812a2dfb67d726,GB11OYJC41309044402807,Misty Hodge,Wood Group Bank,Lebanon,Low,0,False,2024-01-26 17:09:35.099019
BENE_4e1eba6cea5b427f9a988060342452d3,GB16HPBK13600235573295,Robert Roberts,"Fisher, Ford and Dunn Bank",Ethiopia,Medium,0,False,2024-04-12 17:09:35.099019
BENE_b19e13dbbb324da88c79674c54cf91db,GB34NGYA41818675979904,Mark Scott,Harmon-Harrison Bank,Bermuda,Medium,0,False,2025-09-26 17:09:35.099019
BENE_af93d9ac150e4ca2b3cc5be1c767610d,GB30OXNZ39412942083506,David Owen,"Clark, Tate and Drake Bank",Saint Barthelemy,Medium,0,False,2024-03-31 17:09:35.100019
BENE_c1a641246dae4d3ca665537372105b80,GB15CQPK61110947409550,Michael Hansen,Johnston-Mckay Bank,Tunisia,High,0,False,2023-12-19 17:09:35.100019
BENE_0d00fe92e47547878fba94b838ce09f6,GB37JTCE09749355817250,John Dudley,Henderson-King Bank,Afghanistan,Medium,1,False,2024-02-19 17:09:35.100532
BENE_bdffcc9ac98546159c5c716ab02283ed,GB72DRQU82630868933403,Valerie Johnson,West-Carrillo Bank,Barbados,Medium,0,False,2024-03-05 17:09:35.100532
BENE_74c2c6e383644b43a50fc3c38dbb477c,GB73BLZK83802084137126,Laura Yoder,Delgado PLC Bank,Barbados,High,0,False,2025-09-07 17:09:35.101535
BENE_6d8ee911802941bf82651405a0269742,GB09QQVB82720349206090,Patrick Chambers,Hall PLC Bank,Mali,Low,0,False,2024-10-15 17:09:35.101535
BENE_467f55e84af64066ae7811eb84850017,GB16GRYU14643007221537,Kimberly Vance,Erickson and Sons Bank,Central African Republic,Medium,0,False,2024-12-09 17:09:35.101535
BENE_0af895bf23ba40d29361c62f7431ed8e,GB11JVNA69715461241034,Dr. Gabriella Mckee,Wiggins-Palmer Bank,Paraguay,Low,0,False,2023-10-15 17:09:35.101535
BENE_17aaf0e1368a41f69ce3a34ff1d4fcf7,GB43OGPX12849371763833,Leah Johnson,Reyes PLC Bank,Azerbaijan,Medium,0,False,2025-09-19 17:09:35.102542
BENE_18676f4670b0496cacfa8b3fb87182e9,GB96CQAN04498259564052,Ricky Ramirez,King-Montgomery Bank,Myanmar,Low,1,False,2023-10-02 17:09:35.102542
BENE_e39c7408718943dd955f684c91699113,GB87WZXJ06338771010413,Desiree Garcia,Spears Inc Bank,Sri Lanka,Low,1,False,2025-01-31 17:09:35.102542
BENE_a00a5de2216f4bfda0e23bd4dc59e8be,GB73SEOY95070769685150,Timothy Hernandez,Greene-Morgan Bank,Cuba,High,0,False,2024-03-06 17:09:35.102542
BENE_ac2fb3ebaf774fdf968433b6935c7bf5,GB76JDBM54436677700617,Alfred Peterson,Garza Ltd Bank,Cuba,Medium,0,False,2025-05-23 17:09:35.103540
BENE_b58f987209164461b9534e3a3be37aba,GB36DULA35088962278856,Lindsay Guzman,Hess-Clay Bank,Guyana,High,0,False,2024-04-23 17:09:35.103540
BENE_4a7a4e385121429f9f1b895463790d4e,GB20JRAG80416354745429,Patrick Cooper,Griffith Ltd Bank,Samoa,Low,0,False,2024-08-15 17:09:35.103540
BENE_8acbc2a8b0b944e38dbd43e435cba152,GB87XOQI24964034765151,Timothy Henry,"Valenzuela, Hamilton and Bowman Bank",Kiribati,Low,0,False,2026-02-15 17:09:35.103540
BENE_15f88859c12c4038b0f979949487983a,GB91THRL02949209969753,Jessica Wagner,Rios-Johns Bank,Albania,Low,0,False,2024-09-05 17:09:35.104540
BENE_aedf7cfd60c140629fae2e03e5510eb4,GB41BCNJ65141244568082,Matthew Ware,"Chandler, Juarez and Vaughn Bank",Tanzania,Low,0,False,2024-10-31 17:09:35.104540
BENE_df9c49c8e86e4da798baffd33656ecda,GB38BUVG53932100804527,John Robinson,Kim and Sons Bank,Antigua and Barbuda,Medium,0,False,2024-07-10 17:09:35.104540
BENE_25743102e7664d149a5d45f05dc0b098,GB10SEIZ90889478729914,Sarah Saunders,"Nelson, Sanchez and Rivera Bank",Saudi Arabia,Low,1,False,2023-12-26 17:09:35.105540
BENE_83f02ab78c2f4e27a363ee9682e5765f,GB15RCWT05176948778889,Jesus Maldonado,Carlson PLC Bank,Falkland Islands (Malvinas),High,1,False,2024-10-26 17:09:35.105540
BENE_0e09cfa638724210bb794b7f1557fdef,GB97CIJI24179421661978,Justin Mitchell,Dawson Ltd Bank,Samoa,Low,0,False,2024-06-02 17:09:35.106044
BENE_231f525680fe4d8da4f53cb5e6de92c4,GB14UDAI62292481989091,Matthew Barrett,Hensley-Mcdaniel Bank,Seychelles,Medium,0,False,2024-01-23 17:09:35.106044
BENE_603f79a1df584965b7148358bef94863,GB41XEPR57367717415715,Brian Preston,Lawrence-Butler Bank,Anguilla,High,0,False,2024-02-14 17:09:35.106044
BENE_5e1c6fed24794d248525c4ba5f5c8a51,GB48LNSP20700438085591,Lisa Mcbride,"Spence, Harrison and Zimmerman Bank",Mozambique,High,0,False,2024-06-19 17:09:35.106044
BENE_08acdd9fb921486c8b9583e072b47232,GB54LHAB65711688322165,Cassandra Jacobs,Walsh-Chavez Bank,Turks and Caicos Islands,Low,0,False,2023-11-10 17:09:35.107852
BENE_e12685577022458cb5efbedc8bcb1222,GB13GQPB88261925710595,Kyle Alexander,"Williams, Figueroa and Schmidt Bank",Tunisia,Low,0,False,2026-02-19 17:09:35.107852
BENE_9753efe7a7844fe18bde99da7f3cfa35,GB60VBKC43723172966118,Jennifer Mclean,Mcpherson-Baird Bank,Namibia,Low,1,False,2024-12-07 17:09:35.107852
BENE_4681e2d4e280403a8a37a233be93acdc,GB86FXYA27154475063099,Latasha Hansen DDS,"Cisneros, Taylor and Baird Bank",Malawi,Low,0,False,2025-08-17 17:09:35.108864
BENE_d4df4ffe28794640a30bd4e3b03d7efa,GB76TUCP57110716429256,Bryce Nguyen,Browning-Beasley Bank,Bouvet Island (Bouvetoya),Medium,1,False,2023-09-17 17:09:35.108864
BENE_85845eca5d064990986755041c48f857,GB96QIXA87081193090688,Denise Roman,"Hodges, Warren and Hines Bank",Anguilla,High,0,False,2025-07-25 17:09:35.109860
BENE_9676b94902664f63b0e69200dc6dbe98,GB32KTIB58131509697986,Megan Kim,"Johnson, Wells and Rogers Bank",Azerbaijan,Low,0,False,2025-03-03 17:09:35.110367
BENE_b0628f1e0f0140aa8ed54635f5192bf5,GB37KFUA05483458225977,Pam Davis,Larson Group Bank,Reunion,Low,0,False,2025-03-04 17:09:35.111383
BENE_e981decc7cd440a69722b0a10c8afe02,GB02IWWE77116582730857,Deborah Klein,Kelly-Reed Bank,Moldova,Low,0,False,2024-08-11 17:09:35.111383
BENE_553d9aef3035435297857bb284a40deb,GB31UVHU08393989723246,Jennifer Barber,Smith and Sons Bank,Bermuda,Low,0,False,2026-01-10 17:09:35.111383
BENE_4d44c1bc91db4f29a947b37294bbf0d8,GB31AXZY21722821167656,Elizabeth Ramos,Parker-Gibson Bank,Mauritania,Low,0,False,2024-11-10 17:09:35.112375
BENE_35d778cdae624b40b281880265454e32,GB70RVMA91577252146059,Kathleen Brown,"Ellis, Webb and Rivera Bank",Turks and Caicos Islands,Low,0,False,2025-10-21 17:09:35.112375
BENE_232e0c3c54844af5b0392b81474bb3ea,GB95VEUS58203886642760,Robert Santos,Krueger-Jackson Bank,Malawi,Low,0,False,2025-12-06 17:09:35.113374
BENE_45b52c48f3b84cb58d99f2c1a3a8f20c,GB34ELCT16248499047301,David Vega,Webster and Sons Bank,Gibraltar,Medium,0,False,2024-01-08 17:09:35.113374
BENE_6ad328989f014b6e91e6e95042d73d28,GB39CNAA34560628846664,Kristi Jenkins,Hahn-Thomas Bank,Antigua and Barbuda,High,0,False,2024-06-20 17:09:35.113374
BENE_d52393be3770479aae542efc1b35a833,GB02AARY54988810158966,Betty Lee,White and Sons Bank,Australia,Low,0,False,2025-01-06 17:09:35.113374
BENE_9060942e5c7d48d896e88ae83a2a62a3,GB17UPBY14280475934933,John Cohen,Miller LLC Bank,Mali,Low,0,False,2024-06-19 17:09:35.114374
BENE_922bd8b53b3842ed82f5c7b395a5677e,GB28SPBL24626287186332,Amanda Kelly,"Robbins, Chapman and Morris Bank",Guadeloupe,Low,0,False,2026-02-03 17:09:35.114757
BENE_82054f9e709948738a302c8a479df2d3,GB42LRUV06740745852340,Carol Johnson,Wallace-Williams Bank,Norway,High,0,False,2023-09-23 17:09:35.114757
BENE_e7189cf89aab41958d8b94e6e36f89a3,GB69NVQS48946724705191,Stacey Dorsey,Garcia LLC Bank,Angola,Low,0,False,2025-03-13 17:09:35.115261
BENE_eb81e1bcbf094ae595749bc23988a612,GB98QOAJ08178242060326,Christopher Hill,Moore-Mccoy Bank,Tonga,Medium,1,False,2024-01-03 17:09:35.115261
BENE_2c6baa8c5ccb4590aeabcdc74f633e31,GB12ZBMI91512863539242,Michelle Donovan,Cameron-Barrett Bank,Poland,Low,0,False,2025-12-16 17:09:35.115261
BENE_e31b511ff2c145a6b22872602ed8f4a6,GB23PUPL89809392507089,Maria Fields,"Floyd, Smith and Williams Bank",Nepal,High,0,False,2025-11-06 17:09:35.116267
BENE_38507d2576964554911c708395b7d93e,GB75HPBU73341628857413,Bailey Allen,Wise-Gonzalez Bank,Liechtenstein,High,0,False,2025-08-13 17:09:35.116267
BENE_04ad2c707ab2499e8c612b8de2065a51,GB33LIUG83141472941035,Sarah Diaz,Romero LLC Bank,Turkmenistan,Low,0,False,2023-12-11 17:09:35.116267
BENE_e5469f0c09824cdc996f50514ed27a23,GB38LFRD37294681165354,Michael Dean,"Peters, Rodriguez and Hudson Bank",Angola,Low,0,False,2025-12-25 17:09:35.116267
BENE_add3c436975d4cd185af5ea153b7b04d,GB28EDFQ26323654540409,Krista Hernandez,Wells PLC Bank,Cape Verde,Low,0,False,2023-12-10 17:09:35.117267
BENE_cee64e9ad5b843a6addffc90654b54bb,GB09JUJB82025135130667,Elizabeth Schultz,Giles-Martinez Bank,Puerto Rico,Low,0,False,2026-02-07 17:09:35.117267
BENE_f7a855451f3544b69a974d67ddfdb676,GB64YMQI19937043930525,Yvonne Allen,"Wilson, Morales and Carter Bank",Mali,High,1,False,2024-05-07 17:09:35.118275
BENE_0a0a2e33100246a48137630874ace563,GB23ADIF84988978886006,Adam Morris,Washington-Serrano Bank,Chile,High,0,False,2025-03-20 17:09:35.118275
BENE_e85047ad6e5e48fcb3c737fe235eae44,GB45FOQF20759072775561,Sean King,Pineda-Garcia Bank,Morocco,Medium,0,False,2024-07-10 17:09:35.119782
BENE_81870a719144472ba21b72c4340c2b6e,GB80CPPL48751724318021,Kelly Carson,"Le, Mills and Green Bank",Jamaica,Low,0,False,2025-03-25 17:09:35.119782
BENE_21a03ced8d1e4695af987aee6a0b4a8c,GB75UURI03063439884776,Patricia Mclean,Booth-Riddle Bank,Paraguay,High,0,False,2025-06-22 17:09:35.120788
BENE_177b09f8045242689eb33feae2a1a03b,GB03KSRN63164940000835,Cameron Miller DVM,Bailey-Hall Bank,Djibouti,Medium,1,False,2025-10-23 17:09:35.120788
BENE_a6bc4acd03974b269560caa100579b35,GB69ERHY33379078340200,Stephen Villegas,"Mcconnell, Smith and Bowen Bank",Saint Lucia,High,0,False,2025-11-17 17:09:35.121789
BENE_69da5bbc9d504a9ea9319fb601b7b922,GB11ZKPE43746819834720,Lorraine Cole,Carpenter Inc Bank,French Guiana,Low,0,False,2024-01-08 17:09:35.122347
BENE_3dd8130200674bd3819ad8874598b2b0,GB82ZAPQ53903323160213,Robert Alvarado,"Howell, Lawson and Reid Bank",Jamaica,Low,0,False,2023-12-12 17:09:35.122347
BENE_516a157dc5834726917b922ef83126a3,GB21TPSX61097011309163,Phillip Collins,Reeves-Hall Bank,Haiti,Low,0,False,2024-01-10 17:09:35.123352
BENE_76da4c0c631e4c5195b9995da2e03229,GB38VOIY74697255220134,Brittney Ramos,Callahan PLC Bank,Nicaragua,Low,0,False,2025-01-17 17:09:35.123352
BENE_5fcba044d4ee45b798f4a0999318e2d7,GB23OFPR35017098458930,Donna Prince,Ray LLC Bank,Hong Kong,High,1,False,2025-06-09 17:09:35.124352
BENE_e1d28b28d5b044b4bfbb179b1787ece9,GB95NPCM26592687310559,Susan Rogers,King-Rodriguez Bank,Congo,Medium,0,False,2023-10-07 17:09:35.124352
BENE_8a77408666b54313b5b664a5e6d4d088,GB78UKEB71587815539589,Amanda Johnson,"Maldonado, Atkinson and White Bank",Svalbard & Jan Mayen Islands,Medium,0,False,2024-12-23 17:09:35.125361
BENE_29954840749a4d39a4d3bdc1d7ca61f5,GB55UXQA72419478425749,Michael Ruiz,"Solis, Gonzales and Watson Bank",Serbia,High,1,False,2025-06-14 17:09:35.126355
BENE_974bbe8f328f4abca54a110f772e0789,GB70UJQR59158011621878,Sarah Sanchez,"Pierce, Garcia and Hopkins Bank",Guatemala,High,1,False,2024-08-03 17:09:35.126355
BENE_5ece030c1e414e95b29f93ca518cc1b6,GB82VFVP94977901681993,Paul Byrd,"Black, Johnson and Fletcher Bank",Luxembourg,Medium,0,False,2024-12-01 17:09:35.127861
BENE_8bcc8bbf8cf343c2a452f35462ae14c3,GB13JEDJ52026617865282,Ethan Walton,"Thomas, White and Dunn Bank",French Guiana,Low,0,False,2026-01-07 17:09:35.128389
BENE_c4186c17558847798de236fd6fb6575e,GB38KAWH04918454484235,Sharon Jones,"Gonzalez, Davis and Smith Bank",Venezuela,High,1,False,2024-05-16 17:09:35.128389
BENE_d6e3e5a254cc46d9b9498673d2d6dd24,GB94TTPJ29239933923603,Ashley Ortiz,Ramirez and Sons Bank,Vietnam,High,0,False,2025-11-30 17:09:35.128389
BENE_82a42327b72e4a229684b99acaff53fd,GB59EMPB33087809174987,Robert Avery,Clark-Barnes Bank,Norfolk Island,Low,1,False,2024-08-30 17:09:35.128389
BENE_21aef2151a8e4dab9a14067f5caef97f,GB32DJGL18702804167456,Jacqueline Cooper,Harrison PLC Bank,Hong Kong,Medium,0,False,2024-11-23 17:09:35.129908
BENE_dbf093b531974c3ab6ebcb2654cb836b,GB12VSLQ45906509045786,Ariel Valdez,"Moore, Monroe and Khan Bank",Christmas Island,Low,0,False,2025-05-22 17:09:35.130446
BENE_cbe317424e5b448381f752afeb0e671e,GB53OBZB16442593544823,William Clark,Scott Ltd Bank,Eritrea,Low,1,False,2024-02-04 17:09:35.130446
BENE_f1afad8212964178af481695f4fbcceb,GB21AXCI66505713510961,Maria Proctor,"Ortega, Wheeler and Smith Bank",Croatia,Low,0,False,2025-06-24 17:09:35.130995
BENE_65b339af4f0146c2bc7b763cd661fc25,GB74QWAN26709506883569,Austin Mckee,Reeves-Roberts Bank,Montenegro,High,0,False,2025-05-31 17:09:35.130995
BENE_da6e9cb2fe4a4fbcbca2496de8507bf6,GB45PXSD11446330987173,Keith Zimmerman,Morris-Irwin Bank,Holy See (Vatican City State),Medium,0,False,2024-10-25 17:09:35.130995
BENE_9c1990662cf046e79cd59f3360ecb471,GB17LQRX62602709086322,Laura Wyatt,Snyder-Romero Bank,Saudi Arabia,Low,1,False,2025-03-16 17:09:35.132041
BENE_0882657a4c0242a28a8860dc85967d01,GB82INMB63790496142004,Elizabeth Jones,Lynch Inc Bank,Dominica,High,0,False,2025-01-24 17:09:35.132041
BENE_7636151f414840dca5b28a13992db369,GB02GBIL18737631597094,Craig Smith,"Rice, Martin and Green Bank",Lithuania,Low,1,False,2024-03-20 17:09:35.132041
BENE_8a50e69808244eee879e8a078cdd766b,GB23VEJY83707899720355,Donald Scott,Mckenzie Group Bank,Syrian Arab Republic,Low,0,False,2023-11-01 17:09:35.132041
BENE_d1bb48792a8a43f495886068cb4d6f92,GB44LAFL93029412553904,Allison Hines,Smith Ltd Bank,Norway,Low,0,False,2024-11-08 17:09:35.133006
BENE_dd824413440443cbbf5b6c3e226e17ef,GB20WNSE04890887968834,Samantha Macdonald,Jacobs Inc Bank,Bahamas,Medium,1,False,2025-11-03 17:09:35.133006
BENE_df4a3d68d3ed4570a79b6feebb03748e,GB94GYEI37052954384220,Louis Lee,Thornton-Ayers Bank,Libyan Arab Jamahiriya,High,1,False,2025-08-26 17:09:35.133006
BENE_e85d14fa9c8c4fcfbdf3b5a2c597890d,GB56IDUD97065351239174,Kayla Barrett,Nguyen-Anderson Bank,China,Low,0,False,2026-02-27 17:09:35.133006
BENE_4b42f0661362426aa6b6c16b38d06a12,GB95UDBZ42247049403538,Kim Stewart,Johnson Ltd Bank,Ethiopia,Medium,1,False,2024-04-27 17:09:35.134001
BENE_ee8f2648f1164e298f0dbfc3618836d4,GB26TOLW77759599230695,David Stone,"Phillips, Edwards and Greer Bank",Lithuania,Medium,0,False,2025-02-20 17:09:35.134001
BENE_9fce3fba147841edbaf6610b8f2a79b9,GB59ZACM23374803640561,Mary Kennedy,Armstrong-Davis Bank,Comoros,Medium,0,False,2025-03-20 17:09:35.134001
